project,dissection_date,dissector,fish_species,fish_id,stomach_id,site,collection_date,prey_common_name,prey_wet_weight,prey_category,n_prey,prey_condition,notes,stomach_id_base,prey_wet_weight_g,prey_category_clean,has_weight,region,position,station
BOEM,45548,Dannette,Thread Herring,THH013,THH013gc,EI2,45516,anchovy,3.8,anchovy,11,3-4,good,THH013gc,3.8,anchovy,TRUE,East,Inner,2
BOEM,45559,Dannette,Pinfish,PIN039,PIN039gc,WO1,45435,snails,2,mollusca,20+,,,PIN039gc,2,mollusca,TRUE,West,Outer,1
BOEM,45569,Dannette,Pinfish,PIN072,PIN072gc,EI2,45434,biomatter,1.3,biomatter,,larvae?,,PIN072gc,1.3,biomatter,TRUE,East,Inner,2
BOEM,45572,EG,Pinfish,PIN079,PIN079gc,WI2,45517,anchovy,2.72,anchovy,8,,,PIN079gc,2.72,anchovy,TRUE,West,Inner,2
BOEM,45573,Dannette,Pinfish,PIN082,PIN082gc1,WO1,45517,shell,>0.1,mollusca,1,4,grouped with below made new ID for shell,PIN082gc,0.1,mollusca,TRUE,West,Outer,1
BOEM,45573,Dannette,Pinfish,PIN082,PIN082gc2,WO1,45517,anchovy,1.1,anchovy,3,4,2 striped anchoy 1 shell,PIN082gc,1.1,anchovy,TRUE,West,Outer,1
BOEM,45573,Dannette,Pinfish,PIN086,PIN086gc,WO1,45517,anchovy,1.2,anchovy,2,,2 sta heads,PIN086gc,1.2,anchovy,TRUE,West,Outer,1
BOEM,45573,Lindsey,Pinfish,PIN090,PIN090gc,WO1,45517,anchovy,0.9,anchovy,2,,2 sta,PIN090gc,0.9,anchovy,TRUE,West,Outer,1
BOEM,45601,Lindsey,Pinfish,PIN100,PIN100gc,EI1,45434,mush,1.4,unidentifiable mush,- ,,,PIN100gc,1.4,unidentifiable mush,TRUE,East,Inner,1
BOEM,45604,Dannette,Pinfish,PIN101,PIN100gc,EI1,45434,mush,0.1,unidentifiable mush,- ,,,PIN100gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45604,Dannette,Pinfish,PIN102,PIN100gc,EI1,45434,mush,0.4,unidentifiable mush,- ,,,PIN100gc,0.4,unidentifiable mush,TRUE,East,Inner,1
BOEM,45604,Dannette,Pinfish,PIN103,PIN100gc,EI1,45434,mush,0.6,unidentifiable mush,- ,,,PIN100gc,0.6,unidentifiable mush,TRUE,East,Inner,1
BOEM,45604,Dannette,Pinfish,PIN104,PIN100gc,EI1,45434,mush,0.7,unidentifiable mush,- ,,,PIN100gc,0.7,unidentifiable mush,TRUE,East,Inner,1
BOEM,45604,Dannette,Pinfish,PIN105,PIN100gc,EI1,45434,mush,0.4,unidentifiable mush,- ,,,PIN100gc,0.4,unidentifiable mush,TRUE,East,Inner,1
BOEM,45607,EG,Atlantic Bumper,ATB002,ATB002gc,EI1,45434,mush,0.3,unidentifiable mush,- ,,,ATB002gc,0.3,unidentifiable mush,TRUE,East,Inner,1
BOEM,45607,EG,Atlantic Bumper,ATB003,ATB003gc,EI1,45434,mush,0.2,unidentifiable mush,- ,,,ATB003gc,0.2,unidentifiable mush,TRUE,East,Inner,1
BOEM,45607,EG,Atlantic Bumper,ATB004,ATB004gc,EI1,45434,mush,0.4,unidentifiable mush,- ,,,ATB004gc,0.4,unidentifiable mush,TRUE,East,Inner,1
BOEM,45607,EG,Atlantic Bumper,ATB005,ATB005gc,EI1,45434,mush,0.4,biomatter,- ,,,ATB005gc,0.4,biomatter,TRUE,East,Inner,1
BOEM,45608,Dannette,Pinfish,PIN106,PIN106gc,EO1,45516,mush,0.4,unidentifiable mush,- ,1,,PIN106gc,0.4,unidentifiable mush,TRUE,East,Outer,1
BOEM,45608,Dannette,Pinfish,PIN108,PIN108gc1,EO1,45516,mush,0.1,unidentifiable mush,- ,1,,PIN108gc,0.1,unidentifiable mush,TRUE,East,Outer,1
BOEM,45608,Dannette,Pinfish,PIN108,PIN108gc2,EO1,45516,unknown,0.2,detritus,,2,solid,PIN108gc,0.2,detritus,TRUE,East,Outer,1
BOEM,45608,Dannette,Pinfish,PIN110,PIN110gc,EO1,45516,biomatter,0.8,biomatter,,2,larvae?,PIN110gc,0.8,biomatter,TRUE,East,Outer,1
BOEM,45608,Lindsey,Pinfish,PIN107,PIN107gc,EO1,45516,mush,0.3,unidentifiable mush,-,1,,PIN107gc,0.3,unidentifiable mush,TRUE,East,Outer,1
BOEM,45608,Lindsey,Pinfish,PIN109,PIN109gc,EO1,45516,mush,<0.1,unidentifiable mush,-,1,,PIN109gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45608,Lindsey,Pinfish,PIN111,PIN111gc,EO1,45516,mush,0.2,unidentifiable mush,-,1,,PIN111gc,0.2,unidentifiable mush,TRUE,East,Outer,1
BOEM,45608,Lindsey,Atlantic Bumper,ATB006,ATB006gc,EO1,45517,anchovy,1.2,striped anchovy,3,3,good,ATB006gc,1.2,anchovy,TRUE,East,Outer,1
BOEM,45608,Lindsey,Atlantic Bumper,ATB006,ATB006gc,EO1,45516,mush,0.6,unidentifiable mush,- ,1,,ATB006gc,0.6,unidentifiable mush,TRUE,East,Outer,1
BOEM,45611,Dannette,Atlantic Bumper,ATB007,ATB007gc,EO1,45516,mush,0.1,unidentifiable mush,- ,1,,ATB007gc,0.1,unidentifiable mush,TRUE,East,Outer,1
BOEM,45611,Dannette,Atlantic Bumper,ATB008,ATB008gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB008gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,Dannette,Atlantic Bumper,ATB010,ATB010gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB010gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,Dannette,Atlantic Bumper,ATB011,ATB011gc,WO3,45517,mush,0.2,unidentifiable mush,- ,1,,ATB011gc,0.2,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,Dannette,Atlantic Bumper,ATB013,ATB013gc,WO3,45517,mush,<0.1,unidentifiable mush,- ,1,,ATB013gc,0.05,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,Dannette,Atlantic Bumper,ATB015,ATB015gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB015gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,EG,Atlantic Bumper,ATB009,ATB009gc,WO3,45517,mush,0.7,unidentifiable mush,- ,1,,ATB009gc,0.7,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,EG,Atlantic Bumper,ATB012,ATB012gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB012gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,EG,Atlantic Bumper,ATB014,ATB014gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB014gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,EG,Atlantic Bumper,ATB016,ATB016gc,WO3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB016gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45611,EG,Atlantic Bumper,ATB017,ATB017gc,WI3,45517,mush,0.1,unidentifiable mush,- ,1,,ATB017gc,0.1,unidentifiable mush,TRUE,West,Inner,3
BOEM,45611,EG,Thread Herring,THH029,THH029gc,WI3,45517,mush,0.2,unidentifiable mush,- ,1,,THH029gc,0.2,unidentifiable mush,TRUE,West,Inner,3
BOEM,45614,EG,Atlantic Bumper,ATB018,ATB018gc,WI2,45516,mush,<0.1,unidentifiable mush,- ,1,,ATB018gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45614,EG,Atlantic Bumper,ATB019,ATB019gc,WI2,45516,mush,<0.1,unidentifiable mush,- ,1,,ATB019gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45614,EG,Atlantic Bumper,ATB020,ATB020gc,WI2,45516,mush,<0.1,unidentifiable mush,- ,1,,ATB020gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45614,EG,Moonfish,MOF001,MOF001gc,WI2,45516,mush,0.2,unidentifiable mush,- ,1,,MOF001gc,0.2,unidentifiable mush,TRUE,West,Inner,2
BOEM,45615,Dannette,Spot,SPO001,SPO001gc,WI2,45517,mush,0.6,unidentifiable mush,- ,1,,SPO001gc,0.6,unidentifiable mush,TRUE,West,Inner,2
BOEM,45615,Dannette,Spot,SPO002,SPO002gc,WI2,45517,mush,0.1,unidentifiable mush,,1,,SPO002gc,0.1,unidentifiable mush,TRUE,West,Inner,2
BOEM,45615,Dannette,Atlantic Bumper,ATB022,ATB022gc,WO2,45604,mush,0.1,unidentifiable mush,- ,1,,ATB022gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45615,Dannette,Spot,SPO005,SPO005gc,EI2,45434,mush,<0.1,unidentifiable mush,- ,1,,SPO005gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45615,Dannette,Spot,SPO006,SPO006gc,EI2,45434,mush,0.3,unidentifiable mush,- ,1,,SPO006gc,0.3,unidentifiable mush,TRUE,East,Inner,2
BOEM,45615,Lindsey,Atlantic Bumper,ATB021,ATB021gc,WI2,45517,mush,0.1,unidentifiable mush,- ,1,,ATB021gc,0.1,unidentifiable mush,TRUE,West,Inner,2
BOEM,45615,Lindsey,Spot,SPO003,SPO003gc,EI2,45434,mush,0.1,unidentifiable mush,- ,1,,SPO003gc,0.1,unidentifiable mush,TRUE,East,Inner,2
BOEM,45615,Lindsey,Spot,SPO004,SPO004gc,EI2,45434,mush,<0.1,unidentifiable mush,- ,1,,SPO004gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45615,Lindsey,Spot,SPO007,SPO007gc,EI2,45434,mush,<0.1,unidentifiable mush,- ,1,,SPO007gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45615,Lindsey,Spot,SPO008,SPO008gc,EI2,45434,mush,0.1,unidentifiable mush,- ,1,,SPO008gc,0.1,unidentifiable mush,TRUE,East,Inner,2
BOEM,45618,Dannette,Spot,SPO020,SPO020gc,EI1,45434,biomatter,0.1,biomatter,1,3,larvae? yes probably a striped anchovy baby ,SPO020gc,0.1,biomatter,TRUE,East,Inner,1
BOEM,45618,EG,Spot,SPO019,SPO019gc,EI1,45434,mush,<0.1,unidentifiable mush,- ,1,,SPO019gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45618,EG,Spot,SPO024,SPO024gc,WO2,45604,mush,<0.1,unidentifiable mush,- ,1,,SPO024gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45628,EG,Spot,SPO025,SPO025gc,WO2,45604,mush,0.1,unidentifiable mush,- ,1,,SPO025gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45629,Dannette,Spot,SPO036,SPO036gc,EO3,45629,mush,<0.1,unidentifiable mush,- ,1,,SPO036gc,0.05,unidentifiable mush,TRUE,East,Outer,3
BOEM,45636,Sam,Spot,SPO046,SPO046gc,WI1,45604,mush,0.2,unidentifiable mush,- ,1,,SPO046gc,0.2,unidentifiable mush,TRUE,West,Inner,1
BOEM,45637,Sam,Spot,SPO048,SPO048gc,WI1,45517,shrimp?,<0.1,crustacean,3,2,,SPO048gc,0.05,crustacean,TRUE,West,Inner,1
BOEM,45637,Sam,Spot,SPO051,SPO051gc,WI1,45517,mush,<0.1,unidentifiable mush,- ,1,,SPO051gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45642,Sam,Atlantic Croaker,CRO001,CRO001g1,WO2,45517,crab,<0.1,crustacean,1,3,,CRO001g,0.05,crustacean,TRUE,West,Outer,2
BOEM,45642,Sam,Atlantic Croaker,CRO001,CRO001g2,WO2,45517,crustacean,0.2,crustacean,- ,1,Dr. Posey approved,CRO001g,0.2,crustacean,TRUE,West,Outer,2
BOEM,45642,Sam,Moonfish,MOF003,MOF003gc,WO2,45435,biomatter,0.2,biomatter,- ,1,"larvae? no i dont think so, maybe some mysid but hard to tell ",MOF003gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45642,Sam,Moonfish,MOF004,MOF004g1,WO2,45435,biomatter,<0.1,biomatter,- ,2,larvae? mysid ,MOF004g,0.05,biomatter,TRUE,West,Outer,2
BOEM,45642,Sam,Moonfish,MOF004,MOF004g2,WO2,45435,biomatter,0.2,biomatter,- ,1,fish? striped anchovy muscle ,MOF004g,0.2,biomatter,TRUE,West,Outer,2
BOEM,45642,Sam,Moonfish,MOF005,MOF005gc,WO2,45435,biomatter,0.2,biomatter,- ,1,larvae?,MOF005gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF007,MOF007gc,WO2,45435,biomatter,0.1,biomatter,- ,1,larvae?,MOF007gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF008,MOF008gc,WO2,45435,mush,<0.1,biomatter,- ,1,,MOF008gc,0.05,biomatter,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF009,MOF009gc,WO2,45435,biomatter,0.1,biomatter,- ,1,larvae? --> needs to be seperated ,MOF009gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF010,MOF010gc,WO2,45435,biomatter,0.2,biomatter,- ,1,larvae?,MOF010gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF011,MOF011gc,WO2,45435,mush,0.1,detritus,- ,1,,MOF011gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45643,Sam,Moonfish,MOF012,MOF012g1,WO3,45517,shrimp,0.2,crustacean,7,4,shrimps ,MOF012g,0.2,crustacean,TRUE,West,Outer,3
BOEM,45643,Sam,Moonfish,MOF012,MOF012g2,WO3,45517,biomatter,0.1,biomatter,- ,1,larvae?,MOF012g,0.1,biomatter,TRUE,West,Outer,3
BOEM,45643,Sam,Moonfish,MOF013,MOF013gc,EI1,45434,biomatter,1.3,biomatter,- ,1,larvae?,MOF013gc,1.3,biomatter,TRUE,East,Inner,1
BOEM,45644,Sam,Spot,SPO064,SPO064g1,WO1,45604,shrimp,<0.1,crustacean,3,3,,SPO064g,0.05,crustacean,TRUE,West,Outer,1
BOEM,45644,Sam,Spot,SPO064,SPO064g2,WO1,45604,mush,0.2,biomatter,- ,1,,SPO064g,0.2,biomatter,TRUE,West,Outer,1
BOEM,45644,Sam,Atlantic Bumper,ATB024,ATB024gc,EI2,45597,shrimp larvae,0.1,crustacean,>20,3,,ATB024gc,0.1,crustacean,TRUE,East,Inner,2
BOEM,45644,Sam,Atlantic Bumper,ATB025,ATB025gc,EI2,45597,shrimp larvae,0.2,crustacean,>10,3,,ATB025gc,0.2,crustacean,TRUE,East,Inner,2
BOEM,45663,Sam,Pinfish,PIN112,PIN112gc,WO1,45604,mush,0.1,unidentifiable mush,- ,1,,PIN112gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Sam,Pinfish,PIN113,PIN113gc,WO1,45604,mush,0.4,unidentifiable mush,- ,1,sand?,PIN113gc,0.4,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN114,PIN114gc,WO1,45604,mush,0.1,unidentifiable mush,- ,1,,PIN114gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Sam,Pinfish,PIN115,PIN115gc,WO1,45604,mush,0.4,unidentifiable mush,- ,1,,PIN115gc,0.4,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN116,PIN116g1,WO1,45604,mush,0.1,unidentifiable mush,- ,1,"detritus? biomatter? bad photo, defrost and assess ",PIN116g,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN116,PIN116g2,WO1,45604,clam,<0.1,mollusc,1,4,,PIN116g,0.05,mollusca,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN116,PIN116g3,WO1,45604,sea star,<0.1,echinoderm,1,3,,PIN116g,0.05,echinoderm,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN117,PIN117g1,WO1,45604,mush,0.5,unidentifiable mush,-,1,,PIN117g,0.5,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN117,PIN117g2,WO1,45604,crab,0.3,crustacean,2,3,,PIN117g,0.3,crustacean,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN117,PIN117g3,WO1,45604,hermit crab,<0.1,crustacean,1,4,,PIN117g,0.05,crustacean,TRUE,West,Outer,1
BOEM,45663,Sam,Pinfish,PIN118,PIN118gc,WO1,45604,mush,0.2,unidentifiable mush,- ,1,sand?,PIN118gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN119,PIN119gc,WO1,45604,mush,0.1,unidentifiable mush,- ,1,,PIN119gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Sam,Pinfish,PIN120,PIN120gc,WO1,45604,mush,0.3,unidentifiable mush,-,1,,PIN120gc,0.3,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN121,PIN121g1,WO1,45604,mush,<0.1,unidentifiable mush,-,1,,PIN121g,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45663,Cole,Pinfish,PIN121,PIN121g2,WO1,45604,polychaete,<0.1,polychaete,1,2,,PIN121g,0.05,polychaete,TRUE,West,Outer,1
BOEM,45664,Sam,Thread Herring,THH030,THH030gc,WO2,45604,mush,0.1,unidentifiable mush,-,1,,THH030gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Cole,Thread Herring,THH031,THH031gc,WO2,45604,mush,<0.1,unidentifiable mush,-,1,,THH031gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Sam,Thread Herring,THH032,THH032gc,WO2,45604,mush,0.1,unidentifiable mush,-,1,,THH032gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Cole,Thread Herring,THH033,THH033gc,WO2,45604,mush,0.2,unidentifiable mush,-,1,,THH033gc,0.2,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Cole,Thread Herring,THH034,THH034gc,WO2,45604,mush,0.1,unidentifiable mush,-,1,,THH034gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Cole,Thread Herring,THH035,THH035gc,WO2,45604,mush,<0.1,unidentifiable mush,-,1,,THH035gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Sam,Thread Herring,THH036,THH036gc,WO2,45604,mush,<0.1,unidentifiable mush,-,1,,THH036gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Cole,Thread Herring,THH037,THH037gc,WO2,45604,mush,0.2,unidentifiable mush,-,1,,THH037gc,0.2,unidentifiable mush,TRUE,West,Outer,2
BOEM,45664,Sam,Thread Herring,THH038,THH038gc,WO2,45604,mush,<0.1,unidentifiable mush,-,1,,THH038gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45665,Sam,Thread Herring,THH039,THH039gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,THH039gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Cole,Thread Herring,THH040,THH040gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,THH040gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Cole,Thread Herring,THH041,THH041gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,THH041gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Sam,Thread Herring,THH042,THH042gc,WO1,45604,mush,0.1,unidentifiable mush,-,1,,THH042gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Cole,Thread Herring,THH043,THH043gc,WO1,45604,mush,0.1,unidentifiable mush,-,1,,THH043gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Sam,Thread Herring,THH044,THH044gc,WO1,45604,mush,<0.1,unidentifiable mush,-,1,,THH044gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Cole,Thread Herring,THH045,THH045gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,THH045gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45665,Cole,Thread Herring,THH046,THH046gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,THH046gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45666,Cole,Moonfish,MOF015,MOF015gc,WI1,45604,mush,0.2,unidentifiable mush,-,1,,MOF015gc,0.2,unidentifiable mush,TRUE,West,Inner,1
BOEM,45666,Cole,Moonfish,MOF019,MOF019gc,WI1,45604,mush,0.1,unidentifiable mush,-,1,,MOF019gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45666,Cole,Moonfish,MOF021,MOF021gc,WO2,45604,mush,0.1,unidentifiable mush,-,1,,MOF021gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45666,Sam,Moonfish,MOF022,MOF022gc,WO2,45604,larval fish,0.1,biomatter,-,1,,MOF022gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45666,Cole,Moonfish,MOF025,MOF025gc,WO2,45604,mush,0.2,unidentifiable mush,-,1,,MOF025gc,0.2,unidentifiable mush,TRUE,West,Outer,2
BOEM,45670,Cole,Moonfish,MOF027,MOF027gc,WO1,45604,shrimp larvae,0.4,crustacean,-,2,shrimps ,MOF027gc,0.4,crustacean,TRUE,West,Outer,1
BOEM,45670,Cole,Moonfish,MOF028,MOF028gc,WO1,45604,shrimp larvae,0.1,crustacean,-,2,no pic ,MOF028gc,0.1,crustacean,TRUE,West,Outer,1
BOEM,45670,EG,Moonfish,MOF029,MOF029gc,WO1,45604,biomatter,0.3,crustacean,-,2,larve?,MOF029gc,0.3,crustacean,TRUE,West,Outer,1
BOEM,45670,Cole,Moonfish,MOF030,MOF030gc,WO1,45604,shrimp larvae,0.1,crustacean,-,2,"decide if this is biomatteror crustacean, defintely there but there could also be polycheates, thinking its mostly likely crustacean ",MOF030gc,0.1,crustacean,TRUE,West,Outer,1
BOEM,45670,Dannette,Moonfish,MOF031,MOF031gc,WO1,45604,larvae,0.1,biomatter,-,2,,MOF031gc,0.1,biomatter,TRUE,West,Outer,1
BOEM,45670,EG,Moonfish,MOF032,MOF032gc,WO1,45604,mush,0.1,unidentifiable mush,-,1,,MOF032gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45670,EG,Moonfish,MOF033,MOF033gc,WO1,45604,mush,0.1,unidentifiable mush,-,1,,MOF033gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45670,Dannette,Moonfish,MOF034,MOF034gc,WO1,45604,mush,<0.1,unidentifiable mush,-,1,,MOF034gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45670,EG,Moonfish,MOF035,MOF035gc,WO1,45604,mush,0.2,unidentifiable mush,-,1,,MOF035gc,0.2,unidentifiable mush,TRUE,West,Outer,1
BOEM,45670,Dannette,Thread Herring,THH048,THH048gc,WI2,45604,mush,<0.1,unidentifiable mush,-,1,,THH048gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45670,EG,Thread Herring,THH050,THH050gc,WI2,45604,mush,<0.1,unidentifiable mush,-,1,,THH050gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45671,Cole,Thread Herring,THH051,THH051gc,WI2,45604,mush,<0.1,unidentifiable mush,-,1,,THH051gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45671,Cole,Striped Anchovy,STA053,STA053gc,WI2,45604,biomatter,0.2,crustacean,-,2,double check in case sam wants this as biomatter,STA053gc,0.2,crustacean,TRUE,West,Inner,2
BOEM,45671,Cole,Striped Anchovy,STA055,STA055gc,WI2,45604,biomatter,0.3,crustacean,-,2,double check in case sam wants this as biomatter,STA055gc,0.3,crustacean,TRUE,West,Inner,2
BOEM,45672,Cole,Striped Anchovy,STA057,STA057gc,WI2,45604,mush,0.1,unidentifiable mush,-,1,,STA057gc,0.1,unidentifiable mush,TRUE,West,Inner,2
BOEM,45672,Cole,Striped Anchovy,STA058,STA058gc,WI2,45604,shrimp larvae,0.1,crustacean,-,2,double check in case sam wants this as biomatter,STA058gc,0.1,crustacean,TRUE,West,Inner,2
BOEM,45672,Cole,Striped Anchovy,STA059,STA059gc,WI2,45604,mush,0.1,unidentifiable mush,-,1,,STA059gc,0.1,unidentifiable mush,TRUE,West,Inner,2
BOEM,45672,Cole,Striped Anchovy,STA062,STA062gc,WI2,45604,mush,<0.1,unidentifiable mush,-,1,,STA062gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45672,Lindsey,Moonfish,MOF036,MOF036gc,EI1,45604,mush,0.2,unidentifiable mush,-,1,,MOF036gc,0.2,unidentifiable mush,TRUE,East,Inner,1
BOEM,45672,Lindsey,Moonfish,MOF037,MOF037gc,EI1,45604,mush,<0.1,unidentifiable mush,-,1,,MOF037gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45673,Cole,Striped Anchovy,STA070,STA070gc,EI1,45516,mush,<0.1,unidentifiable mush,-,1,,STA070gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45673,Cole,Striped Anchovy,STA072,STA072gc,EI1,45516,mush,<0.1,unidentifiable mush,-,1,,STA072gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45674,Cole,Striped Anchovy,STA079,STA079gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,STA079gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45674,Cole,Striped Anchovy,STA080,STA080gc,WI1,45604,mush,0.1,unidentifiable mush,-,1,,STA080gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45674,Cole,Striped Anchovy,STA081,STA081gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,STA081gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,Dannette,Thread Herring,THH052,THH052gc,WI1,45604,mush,0.1,unidentifiable mush,-,1,,THH052gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,Dannette,Thread Herring,THH053,THH053gc,WI1,45604,mush,0.1,unidentifiable mush,-,1,,THH053gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,EG,Thread Herring,THH054,THH054gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH054gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,Dannette,Thread Herring,THH055,THH055gc,WI1,45604,mush,0.1,unidentifiable mush,-,1,,THH055gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,EG,Thread Herring,THH056,THH056gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH056gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45684,Dannette,Thread Herring,THH057,THH057gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH057gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45685,Cole,Thread Herring,THH058,THH058gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH058gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45685,Cole,Thread Herring,THH059,THH059gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH059gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45685,Cole,Thread Herring,THH060,THH060gc,WI1,45604,mush,<0.1,unidentifiable mush,-,1,,THH060gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45685,Cole,Moonfish,MOF038,MOF038gc,WI1,45435,shrimp larvae,<0.1,crustacean,-,2,shrimps ,MOF038gc,0.05,crustacean,TRUE,West,Inner,1
